"year","title","artists","All artist","main_artist","genius_url","lyrics","number_of_words"
2011,"God Gave Me You","Blake Shelton",NA,"Blake Shelton","https://genius.com/Blake-shelton-god-gave-me-you-lyrics","I've been a walking heartacheI've made a mess of me The person that I've been latelyAin’t who I want to be But you stay here right beside meWatch as the storm blows throughAnd I need you 'Cause God gave me you for the ups and downsGod gave me you for the days of doubtAnd for when I think I've lost my wayThere are no words here left to say, it's trueGod gave me you Gave me you There's more here than what we’re seeingA divine conspiracy That you, an angel lovelyCould somehow fall for me You'll always be love's great martyrAnd I'll be the flattered fool And I need you Yeah! God gave me you for the ups and downs God gave me you for the days of doubt And for when I think I've lost my wayThere are no words here left to say, it's trueGod gave me you On my own, I'm onlyHalf of what I could be I can't do without you We are stitched together And what love has tethered I pray we never undo 'Cause God gave me you for the ups and downs God gave me you for the days of doubt God gave me you for the ups and downs God gave me you for the days of doubt And for when I think I've lost my way There are no words here left to say, it's true God gave me you, gave me you He gave me you",248
2011,"Don't You Wanna Stay","Jason Aldean","Kelly Clarkson","Jason Aldean","https://genius.com/Jason-aldean-dont-you-wanna-stay-lyrics","I really hate to let this moment goTouchin' your skin, and your hair fallin' slowBut when a goodbye kiss, feels like this Don't you wanna stay here a little while?Don't you wanna hold each other tight?Don't you wanna fall asleep with me tonight?Don't you wanna stay here a little while?We can make forever feel this wayDon't you wanna stay? Let's take it slow, I don't wanna move too fastI don't wanna just make love, I wanna make love lastWhen you're up this high, it's a sad goodbye Don't you wanna stay here a little while?Don't you wanna hold each other tight?Don't you wanna fall asleep with me tonight?Don't you wanna stay here a little while?We can make forever feel this wayDon't you wanna stay? Oh, yeah Oh, you feel so perfect, baby Yeah, you feel so perfect, baby Don't you wanna stay here a little while? Don't you wanna stay here a little while?Don't you wanna hold each other tight?Don't you wanna fall asleep with me tonight?Don't you wanna stay here a little while?We can make forever feel this wayDon't you wanna stay? Don't you wanna stay? Yeah, yeah, yeahYeah, yeah, yeah",204
2011,"Felt Good On My Lips","Tim McGraw",NA,"Tim McGraw","https://genius.com/Tim-mcgraw-felt-good-on-my-lips-lyrics","Said her name was a hand me down name From the side of a family that long ago came Over here on a boat from somewhere in Spain Sounded to me just a little bit strange, I guess But I have to admit, it felt good on my lips She tipped the DJ to play her favorite song A Spanish little number that was a rocking on strong She grabbed me by the sleeve and said, ""Let's go and get it on"" By the second chorus I was singing right along with it I don’t know what it meant but it felt good on my lips Oh oh oh I, I wanna go crazy You can go crazy too Oh oh oh I, I wanna go crazy I wanna go crazy with you Everybody saying whoa how sweet it is Whoa yeah it felt good on my lips She ordered us a drink, it was a purple kind of pink She said it’s got a shot of a little bit of everything Mellow yellow umbrella for a fella like me It was just a bit mellow for me to be seen with But I took a sip, yeah it felt good on my lips Oh oh oh I, I wanna go crazy You can go crazy too Oh oh oh I, I wanna go crazy I wanna go crazy with you Everybody saying whoa how sweet it is Whoa yeah it felt good on my lips When the lights came on and they hollered last call I was busy getting lost in her cherry lip gloss In a little corner booth, eye to eye no talk She leaned in close and gave me one long And wet Goodnight goodbye kiss and It felt good on my lips Whoa, how sweet it is Whoa yeah it felt good on my lips Whoa, how sweet it is Whoa yeah it felt good on my lips",325
2011,"Just A Kiss","Lady Antebellum",NA,"Lady Antebellum","https://genius.com/Lady-a-just-a-kiss-lyrics","Lyin' here with you so close to me It's hard to fight these feelings when it feels so hard to breathe I'm caught up in this moment I'm caught up in your smile I've never opened up to anyone So hard to hold back when I'm holding you in my arms But we don't need to rush this Let's just take it slow Just a kiss on your lips in the moonlight Just a touch of the fire burning so bright No, I don't wanna mess this thing up No, I don't wanna push too far Just a shot in the dark that you just might Be the one I've been waiting for my whole life So baby, I'm alright with just a kiss goodnight I know that if we give this a little time It'll only bring us closer to the love we wanna find It's never felt so real No, it's never felt so right Just a kiss on your lips in the moonlight Just a touch of the fire burning so bright No, I don't wanna mess this thing up I don't wanna push too far Just a shot in the dark that you just might Be the one I've been waiting for my whole life So baby, I'm alright with just a kiss goodnight No, I don't wanna say goodnight I know it's time to leave But you'll be in my dreams Tonight Tonight Tonight Just a kiss on your lips in the moonlight Just a touch of the fire burning so bright No, I don't wanna mess this thing up I don't wanna push too far Just a shot in the dark that you just might Be the one I've been waiting for my whole life So baby, I'm alright, oh Let's do this right with just a kiss goodnight With a kiss goodnight Kiss goodnight",311
2011,"Somewhere With You","Kenny Chesney",NA,"Kenny Chesney","https://genius.com/Kenny-chesney-somewhere-with-you-lyrics","If you're going out with someone newI'm going out with someone tooI won't feel sorry for meI'm getting drunk, but I'd much rather be Somewhere with you, laughing loud on a carnival ride Yeah, driving around on a Saturday night You made fun of me for singing my song Got a hotel room just to turn you on You said, ""Pick me up at three a.m."" You're fighting with your mom again And I'd go, I'd go, I'd go somewhere with you I won't sit outside your house And wait for the lights to go out Call up that ex to rescue me Climb in their bed when I'd much rather sleep Somewhere with you, like we did on the beach last summer When the rain came down and we took cover Down in your car out by the pier You laid me down, whispered in my ear ""I hate my life, hold on to me Ah, if you ever decide to leave Then I'll go, I'll go, I'll go"" I can go out every night of the week Can go home with anybody I meet But it's just a temporary high 'Cause when I close my eyes I'm somewhere with you Somewhere with you If you see me out on the town And it looks like I'm burning it down You won't ask and I won't say But in my heart I'm always Somewhere with you, laughing loud on a carnival ride Yeah, driving around on a Saturday night You made fun of me for singing my song Got a hotel room just to turn you on You said, ""Pick me up at three a.m."" You're fighting with your mom again And I'd go, I'd go, I'd go I can go out every night of the week Can go home with anybody I meet But it's just a temporary high 'Cause when I close my eyes I'm somewhere with you Somewhere with you Somewhere with you I'm somewhere with you I'm somewhere with you Somewhere with you Somewhere with you",343
2011,"I Don't Want This Night To End","Luke Bryan",NA,"Luke Bryan","https://genius.com/Luke-bryan-i-dont-want-this-night-to-end-lyrics","Girl, I know I don't know youBut your pretty little eyes so blueAre pullin' me in Like the moon on your skin I'm so glad you trusted me To slide up on this dusty seat And let your hair down And get out of town Got the stars comin' out over my hood And all I know now is it's going good You got your hands up You're rockin' in my truck You got the radio on You're singin' every song I'm set on cruise control I'm slowly losin' hold Of everything I've got You're looking so damn hot And I don't know what road we're on Or where we've been From starin' at you, girl All I know is I don't want this night to end Gonna cuss the mornin' when it comes 'Cause I know that the risin' sun Ain’t no good for me 'Cause you'll have to leave Gonna make the most of every mile Do anything to make your smile Land on my lips Get drunk on your kiss Clock on the dash says 3:35 There's plenty of gas, and the night's still alive You got your hands up You’re rockin' in my truck You got the radio on You're singin' every song I'm set on cruise control I'm slowly losin' hold Of everything I've got You're looking so damn hot And I don't know what road we're on Or where we've been From starin' at you, girl All I know is I don't want this night to end You got your hands up You're rockin' in my truck You got the radio on You're singin' every song I'm set on cruise control I'm slowly losin' hold Of everything I've got You're looking so damn hot And I don't know what road we're on Or where we've been From starin' at you, girl All I know is I don't want this night to end I don't want this night to end No, I don’t want this night to end",337
2011,"Take A Back Road","Rodney Atkins",NA,"Rodney Atkins","https://genius.com/Rodney-atkins-take-a-back-road-lyrics","Sit in that six-lane backed up traffic Horns are honking, I've about had it I'm looking for an exit sign Gotta get out of here, get it all off my mind And like a memory from your grandpa's attic A song comes slippin' through the radio staticChanging my moodA little George Strait 1982 And it makes me wanna take a back road Makes me wanna take the long way home Put a little gravel in my travel Unwind, unravel all night long Makes me wanna grab my honey Tear down some two-lane country Who knows Get lost and get right with my soul Makes me wanna take Makes me wanna take a back road I've been cooped up, tied down, 'bout forgotten What a field looks like, full of corn and cotton If I'm gonna hit a traffic jam Well it better be a tractor man So sick and tired of this interstate system I need a curve and wind-a-twistin' Dusty path to nowhere With the wind blowing through my baby's hair Yeah, makes me wanna take a back road Makes me wanna take the long way home Put a little gravel in my travel Unwind, unravel all night long Makes me wanna grab my honey Tear down some two-lane country Who knows Get lost and get right with my soul Makes me wanna take Makes me wanna take a back road Some old back road Maybe it's the feeling or maybe it's the freedom Maybe it's that shady spot Where we park the truck when the things get hot Where we park the truck when the things get hot And it makes me wanna take a back road Makes me wanna take the long way home Put a little gravel in my travel Unwind, unravel all night long Makes me wanna grab you honey Tear down some two-lane country Who knows Get lost and get right with my soul Makes me wanna take Makes me wanna take a back road Some old back road, get right with my soul Now all I gotta do is take some old back road (Some old back road) to the shady spot where things get hot (Some old back road) way down, way down Way down some old back road",383
2011,"Barefoot Blue Jean Night","Jake Owen",NA,"Jake Owen","https://genius.com/Jake-owen-barefoot-blue-jean-night-lyrics","A full moon shining brightEdge of the water; we were feeling alright Back down a country roadThe girls are always hot, and the beer is ice cold Cadillac, horns on the hood My buddy Frankie had his dad hook him up good Girls smile when we roll by They hop in the back, and we cruise to the river side Never gonna grow up Never gonna slow down We were shinin' like lighters in the dark In the middle of a rock show We were doin' it rightWe were comin' aliveYeah, caught up in a Southern summer, a barefoot, blue jean night Blue eyes and auburn hair Sittin' lookin' pretty by the fire in a lawn chair New to town, and new to meHer ruby red lips was sippin' on sweet tea Shot me in love like a shootin' star So, I grabbed a beer and my ol' guitar Then we sat around till the break of dawn Howlin' and singin' our favorite song Never gonna grow up Never gonna slow down We were shinin' like lighters in the dark In the middle of a rock show We were doin' it right We were comin' alive Yeah, caught up in a Southern summer, a barefoot, blue jean night Never gonna grow up Never gonna slow down We were shinin' like lighters in the dark In the middle of a rock show We were doin' it right We were comin' alive Yeah, caught up in a Southern summer, a barefoot, blue jean night (Whoa-oh)Barefoot, blue jean night(Whoa-oh)A barefoot, blue jean night(Whoa-oh)Barefoot, blue jean nightA barefoot, blue jean nightIt's a barefoot, blue jean nightA barefoot, blue jean night",284
2011,"Keep Me In Mind","Zac Brown Band",NA,"Zac Brown Band","https://genius.com/Zac-brown-band-keep-me-in-mind-lyrics","How come all the pretty girls like you are taken babyI've been looking for someone like you to save meLife's too easy to be so damn complicatedTake your time and I'll be waiting Keep me in mindSomewhere down the road, you might get lonely Keep me in mind And I pray someday that you will love me only I think about you somedaysAnd the way I would lay and waste a day after day with you We always go our separate waysBut no one can love you baby the way I do Keep me in mindSomewhere down the road, you might get lonely Keep me in mind And I pray someday that you will love me only Well, the world can be real toughFind shelter in me If there's no one else to loveKeep me in mind If ever you wanted me, I'll be your manI'd be a fool to let you go with someone else Whatever you want from me, I'll be your manI'd give it all up just to have you for myself Keep me in mindSomewhere down the road, you might get lonely Keep me in mind And I pray someday that you will love me only Well, the world can be real tough Why don't you hold on to me When there's no one else to love Keep me in mind (Keep me in mind) And I'll hold you, darling (Keep me in mind) I'll be your man (Keep me in mind) I'll hold you, darling (Keep me in mind) Come on little mama Put it on me",262
2010,"Why Don't We Just Dance","Josh Turner",NA,"Josh Turner","https://genius.com/Josh-turner-why-dont-we-just-dance-lyrics","Baby why don't we just turn that TV off? Three hundred fifteen channels Of nothing but bad news on Well, it might be me, but the way I see it The whole wide world has gone crazy So baby, why don't we just dance? Guess the little bitty living room ain't going to look like much When the lights go down and we move the couch It's going to be more than enough For my two left feet and our two hearts beating Nobody's going to see us go crazy So baby, why don't we just dance? Down the hall, maybe straight up the stairs Bouncing off the wall, floating on air Baby, why don't we just dance? Baby, why don't you go put your best dress on? Those high heeled shoes you love to lose As soon as the tunes come on On second thought, just the way you are Is already driving me crazy So baby, why don't we just dance? Down the hall, maybe straight up the stairs Bouncing off the wall, floating on air Baby, why don't we just dance? I'll cut a rug Well it might be me but the way I see it The whole wide world has gone crazy So baby, why don't we just dance? Oh baby, why don't we just dance?",220
2010,"Consider Me Gone","Reba",NA,"Reba","https://genius.com/Reba-mcentire-consider-me-gone-lyrics","Every time I turn the conversation To something deeper than the weather I can feel you all but shutting down And when I need an explanation for the silence You just tell me you don't wanna talk about it now What you're not saying is coming in loud and clear We're at a crossroads here If I'm not the one thing you can't stand to lose If I'm not that arrow to the heart of you If you don't get drunk on my kiss If you think you can do better than this Then I guess we're done Let's not drag this on Consider me gone With you, I've always been wide open, like a window or an ocean There is nothing I've ever tried to hide So when you leave me not knowing where you're going I start thinking that we're looking, we're looking at goodbye How about a strong shot of honesty? Don't you owe that to me? If I'm not the one thing you can't stand to lose If I'm not that arrow to the heart of you If you don't get drunk on my kiss If you think you can do better than this Then I guess we're done Let's not drag this on Consider me gone Consider me a memory Consider me the past Consider me a smile in an old photograph Someone who used to make you laugh If I'm not the one thing you can't stand to lose If I'm not that arrow to the heart of you Then I guess we're done Let's not drag this on Consider me gone Consider me gone Consider me gone Just consider me gone",278
2010,"The Man I Want To Be","Chris Young",NA,"Chris Young","https://genius.com/Chris-young-the-man-i-want-to-be-lyrics","God, I'm down here on my knees Cause it's the last place left to fall Beggin' for another chance If there's any chance at all That you might still be listenin' Lovin' and forgivin' guys like me I've spent my whole life gettin' it all wrong And I sure could use your help, cause from now on I wanna be a good man A ""do like I should"" man I wanna be the kind of man the mirror likes to see I wanna be a strong man And admit that I was wrong, man God, I'm asking you to come change me To the man I wanna be If there's any way for her and me to make another start Could you see what you could do To put some love back in her heart Cause it's going to take a miracle After all I've done to really make her see That I wanna be a stay man I wanna be a great man I wanna be the kind of man that she sees in her dreams God, I wanna be your man And I wanna be her man God, I only hope she still believes In the man I wanna be Well, I know this late at night that talk is cheap Lord, don't give up on me I wanna be a givin' man I wanna really start livin', man God, I'm asking you to come change me Into the man I wanna be",245
2010,"Ours","Taylor Swift",NA,"Taylor Swift","https://genius.com/Taylor-swift-ours-lyrics","Like her song “Love Story,” it tells the tale of a love frowned upon by others. Elevator buttons and morning air Strangers' silence makes me want to take the stairs If you were here, we'd laugh about their vacant stares But right now, my time is theirs Seems like there's always someone who disapprovesThey'll judge it like they know about me and you And the verdict comes from those with nothing else to do The jury's out, but my choice is you So don't you worry your pretty little mind People throw rocks at things that shine And life makes love look hard The stakes are high, the water's rough But this love is ours You never know what people have up their sleeves Ghosts from your past gonna jump out at meLurking in the shadows with their lip gloss smiles But I don't care, 'cause right now, you're mine And you'll say Don't you worry your pretty little mind People throw rocks at things that shine And life makes love look hard The stakes are high, the water's rough But this love is ours And it's not theirs to speculate if it's wrong and Your hands are tough, but they are where mine belong and I'll fight their doubt and give you faith with this song for you 'Cause I love the gap between your teethAnd I love the riddles that you speak And any snide remarks from my father about your tattoosWill be ignored, 'cause my heart is yours So don't you worry your pretty little mind People throw rocks at things that shine And life makes love look hard And don't you worry your pretty little mind People throw rocks at things that shine But they can't take what's ours They can't take what's ours The stakes are high, the water's rough But this love is ours",310
2010,"The House That Built Me","Miranda Lambert",NA,"Miranda Lambert","https://genius.com/Miranda-lambert-the-house-that-built-me-lyrics","I know they say, ""You can't go home again"" I just had to come back one last time Ma'am, I know you don't know me from AdamBut these hand prints on the front steps are mine Up those stairs, in that little back bedroomIs where I did my homework and I learned to play guitar And I bet you didn't know under that live oakMy favorite dog is buried in the yard I thought if I could touch this place or feel itThis brokenness inside me might start healingOut here it’s like I'm someone elseI thought that maybe I could find myself If I could just come in, I swear I'll leave Won't take nothing but a memory From the house that built me Mama cut out pictures of houses for years From 'Better Homes and Garden' magazine Plans were drawn and concrete poured Nail by nail and board by board Daddy gave life to Mama's dream I thought if I could touch this place or feel itThis brokenness inside me might start healingOut here it’s like I'm someone elseI thought that maybe I could find myself If I could just come in, I swear I'll leave Won't take nothing but a memory From the house that built me You leave home, you move on and you do the best you can I got lost in this whole world and forgot who I am I thought if I could touch this place or feel itThis brokenness inside me might start healingOut here it’s like I'm someone elseI thought that maybe I could find myself If I could walk around, I swear I'll leave Won't take nothing but a memory From the house that built me",288
2010,"Gimmie That Girl","Joe Nichols",NA,"Joe Nichols","https://genius.com/Joe-nichols-gimmie-that-girl-lyrics","Hang up that red dressLet down your hairCancel those reservationsThere's no need to go nowhere As good as you're lookin' right nowGirl I bet you thinkin' I'm crazyThere's a side of you that I wanna seeThat never ceases to amaze me Gimme that girl with her hair in a messSleepy little smile with her head on my chestThat's the you that I like bestGimme that girlGimme that girl lovin' up on meOl' t-shirt and a pair of jeansThat's the you I wanna seeGimme that girl Gimme the girl thats beautiful Without a trace of makeup of on Barefoot in the kitchen Singin' her favorite song Dancin' around like a fool Starrin' in her own little show Gimme the girl the rest of the worldAin't lucky enough to know Gimme that girl with her hair in a mess Sleepy little smile with her head on my chest That's the you that I like best Gimme that girl Gimme that girl lovin' up on me Ol' t-shirt and a pair of jeans That's the you I wanna see Gimme that girl Gimme that girl Gimme that girl with her hair in a mess Sleepy little smile with her head on my chest That's the you that I like best Gimme that girl Gimme that girl lovin' up on me Ol' t-shirt and a pair of jeans That's the you I wanna see Gimme that girl Gimme that girl",239
2010,"American Honey","Lady Antebellum",NA,"Lady Antebellum","https://genius.com/Lady-a-american-honey-lyrics","She grew up on the side of the road Where the church bells ring and strong love grows She grew up good, she grew up slow Like American honey Steady as a preacher, free as a weed Couldn't wait to get goin', but wasn't quite ready to leave So innocent, pure and sweet American honey There's a wild, wild whisper blowin' in the wind Callin' out my name like a long lost friend Oh, I miss those days as the years go by Oh, nothin' sweeter than summertime And American honey Get caught in the race of this crazy life Tryin' to be everything can make you lose your mind I just wanna go back in time To American honey, yeah There's a wild, wild whisper blowin' in the wind Callin' out my name like a long lost friend Oh, I miss those days as the years go by Oh, nothin' sweeter than summertime And American honey Gone for so long now I gotta get back to her somehow To American honey Mm, yeah, yeah Ooh, there's a wild, wild whisper blowin' in the wind Callin' out my name like a long lost friend Oh, I miss those days as the years go by Oh, nothin' sweeter than summertime And American honey And American honey Mm",216
2010,"Mean","Taylor Swift",NA,"Taylor Swift","https://genius.com/Taylor-swift-mean-lyrics","You, with your words like knivesAnd swords and weapons that you use against me You have knocked me off my feet againGot me feeling like I'm nothing You, with your voice like nails on a chalkboard Calling me out when I'm woundedYou, pickin' on the weaker man Well, you can take me down With just one single blow But you don't know what you don't know Someday, I'll be livin' in a big ole city And all you're ever gonna be is mean Someday, I'll be big enough so you can't hit me And all you're ever gonna be is meanWhy you gotta be so mean? You, with your switching sides And your wildfire lies and your humiliation You have pointed out my flaws again As if I don't already see them I walk with my head down, trying to block you out 'Cause I'll never impress you I just wanna feel okay again I bet you got pushed around Somebody made you cold But the cycle ends right now 'Cause you can't lead me down that road And you don't know what you don't know Someday, I'll be livin' in a big ole city And all you're ever gonna be is mean Someday, I'll be big enough so you can't hit me And all you're ever gonna be is meanWhy you gotta be so mean? And I can see you years from now in a barTalking over a football gameWith that same big, loud opinionBut nobody's listeningWashed up and ranting about the same old bitter things Drunk and grumblin' on about how I can't sing But all you are is mean All you are is meanAnd a liar, and pathetic And alone in life, and mean And mean, and mean, and mean But someday, I'll be livin' in a big ole city And all you're ever gonna be is mean Yeah, someday, I'll be big enough so you can't hit me And all you're ever gonna be is meanWhy you gotta be so mean? Someday, I'll be livin' in a big ole city (Why you gotta be so mean?)And all you're ever gonna be is mean(Why you gotta be so mean?) Someday, I'll be big enough so you can't hit me (Why you gotta be so mean?)And all you're ever gonna be is meanWhy you gotta be so mean?",393
2010,"The Truth","Jason Aldean",NA,"Jason Aldean","https://genius.com/Jason-aldean-the-truth-lyrics","Tell 'em all I'm on vacation Say I went to visit friends That you ain't heard or seen from me in quite a while When they ask you where I've been Tell 'em I'm out on the West Coast Where it don't ever rain And that I'm probably doing fine Just don't tell 'em I've gone crazy That I'm still strung out over you Tell 'em anything you want to Just don't tell 'em all the truth Yeah, don't tell 'em all the truth Tell 'em all I'm out in Vegas Blowing every dollar I ever made Tell 'em that I must be into something bad for me 'Cause I sure lost a lot of weight Tell 'em I'm out on the road With some old rock and roll band Living like a gypsy king Just don't tell 'em I've gone crazy That I'm still strung out over you Tell 'em anything you want to Just don't tell 'em all the truth Yeah, don't tell 'em all the truth The truth is that I'm asking you to lie And we both know that it ain't right But if you ever loved me Please have some mercy on me Yeah, yeah, yeah, yeah Tell 'em anything you want to Just don't tell 'em all the truth Yeah, don't tell 'em all the truth I still need you Yeah, that's the truth I still love you Baby, that's the truth",238
2009,"Need You Now","Lady Antebellum",NA,"Lady Antebellum","https://genius.com/Lady-a-need-you-now-lyrics","""Hey, sorry I missed your call, just leave a message after the beep"" ""Hey, yeah, it's me, just beenthinkingabout everything tonight And I don't know, I just miss you so much Give me a call back if youcan?"" Picture-perfect memories scattered all around the floor Reachin' for the phone 'cause I can't fight it anymore And I wonder if I ever cross your mind For me, it happens all the time It's a quarter after 1, I'm all alone and I need you now Said I wouldn't call, but I've lost all control and I need you now And I don't know how I can do without I just need you now Another shot of whiskey, can't stop lookin' at the door Wishing you'd come sweeping in the way you did before And I wonder if I ever cross your mind For me, it happens all the time It's a quarter after 1, I'm a little drunk and I need you now Said I wouldn't call, but I've lost all control and I need you now And I don't know how I can do without I just need you now Woah-oh I guess I'd rather hurt than feel nothin' at all It's a quarter after 1, I'm all alone and I need you now And I said I wouldn't call, but I'm a little drunk and I need you now And I don't know how I can do withoutI just need you now I just need you now Oh baby, I need you now",256
2009,"Big Green Tractor","Jason Aldean",NA,"Jason Aldean","https://genius.com/Jason-aldean-big-green-tractor-lyrics","She had a shiny little Beamer with the ragtop down Sittin' in the drive but she wouldn't get out The dogs were all barkin' and a-waggin' around And I just laughed and said, ""Y'all, get in"" She had on a new dress and she'd curled her hair She was lookin' too good not to go somewhere Said what you want to do? Baby, I don't care We can go to the show or we can stay right here And I can take you for a ride on my big green tractor We can go slow or make it go faster Down through the woods and out to the pasture Long as I'm with you, it really don't matter Climb up in my lap and drive if you want to Girl, you know you got me to hold on to We can go to town but, baby, if you'd rather I'll take you for a ride on my big green tractor Said, ""We can fire it up and I can show you around"" Sit up on the hill and watch the sun go down When the fireflies are dancin' and the moon comes out We can turn on the lights and head back to the house Or we can take another ride on my big green tractor We can go slow or make it go faster Down through the woods and out to the pasture Long as I'm with you, it really don't matter Climb up in my lap and drive if you want to Girl, you know you got me to hold on to We can go to town but, baby, if you'd rather I'll take you for a ride on my big green tractor And just let me dust off the seat, mhm And put your pretty little arms around me, hell yeah Girl, you can climb up in my lap and drive if you want to Girl, you know you got me to hold on to We can go to town or, baby, if you'd rather I'll take you for a ride on my big green tractor Oh, yeah We can go to town Or we can go another round On my big green tractor",368
2009,"It Won't Be Like This For Long","Darius Rucker",NA,"Darius Rucker","https://genius.com/Darius-rucker-it-wont-be-like-this-for-long-lyrics","He didn't have to wake up He'd been up all night Lying there in bed listening To his new born baby cry He makes a pot of coffee He splashes water on his face His wife gives him a kiss and says It is going to be OK It won't be like this for long One day we'll look back laughing At the week we brought her home This phase is going to fly by So baby just hold on It won't be like this for long Four years later bout four thirty She's crawling in their bed And when he drops her off at preschool She's clinging to his leg The teacher peels her off of him He says what can I do She says now do not you worry This will only last a week or two It won't be like this for long One day soon you'll drop her off And she won't even know you're gone This phase is going to fly by If you could just hold on It won't be like this for long Someday soon she'll be a teenager And at times he'll think she hates him Then he'll walk her down the aisle And he'll raise her veil But right now she up and crying And the truth is that he don't mind As he kisses her good night And she says her prayers He lays down there beside her Till her eyes are finally closed And just watching her it breaks his heart Cause he already knows It won't be like this for long One day soon that little girl is going to be All grown up and gone Yeah this phase is going to fly by He is trying to hold on It won't be like this for long It won't be like this for long",306
2009,"You Belong With Me","Taylor Swift",NA,"Taylor Swift","https://genius.com/Taylor-swift-you-belong-with-me-lyrics","You're on the phone with your girlfriend, she's upset She's going off about something that you said 'Cause she doesn't get your humor like I do I'm in the room, it's a typical Tuesday nightI'm listening to the kind of music she doesn't like And she'll never know your story like I do 'Cause she wears short skirts, I wear T-shirtsShe's Cheer Captain and I'm on the bleachers Dreaming 'bout the day when you wake up and find That what you're looking for has been here the whole time If you could see that I'm the one who understands you Been here all along, so why can't you see? You belong with me, you belong with me Walk in the streets with you and your worn-out jeans I can't help thinking this is how it ought to be Laughing on a park bench, thinking to myself Hey, isn't this easy? And you've got a smile that can light up this whole town I haven't seen it in a while since she brought you down You say you're fine, I know you better than that Hey, whatcha doing with a girl like that? She wears high heels, I wear sneakersShe's Cheer Captain and I'm on the bleachers Dreaming 'bout the day when you wake up and find That what you're looking for has been here the whole time If you could see that I'm the one who understands you Been here all along, so why can't you see? You belong with me Standing by and waiting at your back door All this time, how could you not know, baby? You belong with me, you belong with me Oh, I remember you driving to my houseIn the middle of the nightI'm the one who makes you laughWhen you know you're 'bout to cryI know your favorite songsAnd you tell me 'bout your dreams Think I know where you belong Think I know it's with me Can't you see that I'm the one who understands you Been here all along, so why can't you see? You belong with me Standing by and waiting at your back door All this time, how could you not know, baby? You belong with me, you belong with me You belong with me Have you ever thought just maybe You belong with me? You belong with me",391
2009,"Sideways","Dierks Bentley",NA,"Dierks Bentley","https://genius.com/Dierks-bentley-sideways-lyrics","Hey girl, what's your name? It's so loud in here I can't hear a thing But I sure do like your style And I can see you came to rock In your blue jeans and white tank top; Man that look drives me wild And it's hey now here we go D-j don't you play nothing slow Keep those girls out on the floor Gotta make them want to come back for more Been here since the sun went down Be here when it comes back around Worked all week it's time to play Gonna get a little bit sideways... Sideways Ain't no need to fight You all take that redneck stuff outside That's what parking lots are for Once you're out you ain't coming back The man on the ropes ain't got no slack Man they're busting down the door! And it's hey now here we go D-j don't you play nothing slow Keep those girls out on the floor Gotta make them want to come back for more Been here since the sun went down Be here when it comes back around Worked all week it's time to play Gonna get a little bit sideways... Sideways That's right Hey now here we go (hey now here we go) D-j don't you play nothing slow Got to make them want to (what?) Got to make them want to (what?) Got to make them want to come back for more Hey now here we go D-J don't you play nothing slow Keep those girls out on the floor Gotta make them want to come back for more Been here since the sun went down Be here when it comes back around Worked all week it's time to play Going to get a little bit sideways (na na na na na) Sideways...sideways...sideways Hey girl what's your name? It's so loud in here I can't hear a thing",322
2009,"Then","Brad Paisley",NA,"Brad Paisley","https://genius.com/Brad-paisley-then-lyrics","Brad shows how much his love for his girl has grown since they started dating. I remember trying not to stare The night that I first met you You had me mesmerized And three weeks later In the front porch light Taking 45 minutes to kiss goodnight I hadn't told you yet But I thought I loved you then And now you're my whole life Now you're my whole world I just can't believe The way I feel about you girl Like a river meets the sea Stronger than it’s ever been We've come so far since that day And I thought I loved you then And I remember taking you back To right where I first met you You were so surprised There were people around But I didn't care I got down on one knee right there And once again I thought I loved you then Now you're my whole life Now you're my whole world I just can't believe The way I feel about you girl Like a river meets the sea Stronger than it’s ever been We've come so far since that day And I thought I loved you then I can just see you With a baby on the way I can just see you When your hair is turning grey What I can't see Is how I'm ever going to love you more But I've said that before And now you're my whole life Now you're my whole world I just can't believe The way I feel about you girl We'll look back someday At this moment that we're in And I'll look at you and say And I thought I loved you then And I thought I loved you then Ooo ooo ooo ooo ooo Ooo ooo ooo ooo ooo Ooo ooo ooo ooo ooo Ooo ooo ooo ooo ooo",309
2009,"Smile","Uncle Kracker",NA,"Uncle Kracker","https://genius.com/Uncle-kracker-smile-lyrics","You're better than the best I'm lucky just to linger in your light Cooler than the flip-side of my pillow, that's right Completely unaware, nothing can compare to where you send me It lets me know that it's okay, yeah, it's okay And the moments when my good times start to fade You make me smile like the sun, fall out of bed Sing like a bird, dizzy in my head Spin like a record crazy on a Sunday night You make me dance like a fool, forget how to breathe Shine like gold, uzz like a bee Just the thought of you can drive me wild Oh, you make me smile Even when you're gone Somehow you come along Just like a flower poking through the sidewalk crack And just like that You steal away the rain And just like that You make me smile like the sun, fall out of bed Sing like a bird, dizzy in my head Spin like a record crazy on a Sunday night You make me dance like a fool, forget how to breathe Shine like gold, buzz like a bee Just the thought of you can drive me wild Oh, you make me smile Don't know how I live without you 'Cause every time that I get around you I see the best of me inside your eyes You make me smile You make me dance like a fool, forget how to breathe Shine like gold, buzz like a bee Just the thought of you can drive me wild You make me smile like the sun, fall out of bed Sing like a bird, dizzy in my head Spin like a record crazy on a Sunday night You make me dance like a fool, forget how to breathe Shine like gold, buzz like a bee Just the thought of you can drive me wild Oh, you make me smile (Oh, you make me smile) Oh, you make me smile (Oh, you make me smile) Oh, you make me smile",338
