"year","title","artists","All artist","main_artist","genius_url","lyrics"
2012,"You Gonna Fly","Keith Urban",NA,"Keith Urban","https://genius.com/Keith-urban-you-gonna-fly-lyrics","6 Contributors You Gonna Fly Lyrics [Verse 1] One, two, three baby don't think twice Just like that you got a brand new life Hop in this truck and run through the red lights Yeah where you want to go baby name the town We can go up north, we could head down south Roll down the windows with the radio loud Come on turn it up, yeah Start living your life On the double leave your troubles behind You and me, we're going to be alright [Chorus] You could be a blackbird On the country street Hiding from the world with a broken wing But you better believe you're going to fly with me You could be a songbird from New Orleans Scared of the rain just as scared to sing But you better believe you're going to fly with me [Verse 2] Well, here we are baby in the back of my bed Suns going down skies turning red Stars coming out Baby look at you now God knows how long but it's been a while Since I heard you laugh and I seen that smile Felt that kiss and I can get used to this Baby I could get used to this [Chorus] You could be a blackbird On the country street Hiding from the world with a broken wing But you better believe you're going to fly with me You could be a songbird from New Orleans Scared of the rain just as scared to sing But you better believe you're going to fly with me [Outro] You're going to fly"
2012,"Better Dig Two","The Band Perry",NA,"The Band Perry","https://genius.com/The-band-perry-better-dig-two-lyrics","22 Contributors Better Dig Two Lyrics [Verse 1] I told you on the day we wedI was gonna love you 'til I's dead Made you wait 'til our wedding nightThat's the first and the last time I wear white So if the ties that bind ever do come looseTie them in a knot like a hangman's noose 'Cause I'll go to heaven or I'll go to hellBefore I'll see you with someone else [Pre-Chorus] Put me in the ground Put me six foot down And let the stone say [Chorus] Here lies the girl whose only crutchWas loving one man just a little too muchIf you go before I doI'm gonna tell the gravedigger that he better dig two [Verse 2] Well It won't be whiskey, it won't be methIt'll be your name on my last breath If divorce or death ever do us partThe coroner will call it a broken heart [Pre-Chorus] So put me in the ground Put me six foot down And let the stone say [Chorus] Here lies the girl whose only crutch Was loving one man just a little too much If you go before I do I'm gonna tell the gravedigger that he better dig two Dig two [Bridge] I took your name when I took those vows I meant 'em back then and I mean 'em right now Oh, right now [Verse 3] If the ties that bind ever do come loose If forever ever ends for you If that ring gets a little too tight You might as well read me my last rites [Pre-Chorus] And let the stone say [Chorus] Here lies the girl whose only crutch Was loving one man just a little too much If you go before I do Gonna tell the gravedigger that he better dig, uh! There'll be a stone right next to mine We'll be together 'til the end of time Don't you go before I do I'm gonna tell the gravedigger that he better dig two [Outro] I told you on the day we wed I was gonna love you 'til I's dead"
2011,"Honey Bee","Blake Shelton",NA,"Blake Shelton","https://genius.com/Blake-shelton-honey-bee-lyrics","16 Contributors Honey Bee Lyrics [Verse 1] Girl, I've been thinking 'bout usAnd you know I ain't good at this stuffThese feelings pilin' up won't give me no restThis might come out a little crazyA little sideways, yeah, maybeI don't know how long it'll take me, but I'll do my best [Chorus 1] If you'll be my soft and sweet I'll be your strong and steady You be my glass of wine I'll be your shot of whiskey You be my sunny day I'll be your shade tree You be my honeysuckle I'll be your honey bee [Verse 2] Yeah, that came out a little country But every word was right on the money And I got you smilin', honey, right back at me Now hold on 'cause I ain't done There's more where that came from Well, you know I'm just havin' fun, but seriously [Chorus 2] If you'll be my LouisianaI'll be your MississippiYou be my Little LorettaI'll be your Conway TwittyYou be my sugar, babyI'll be your sweet iced teaYou be my honeysuckleI'll be your honey bee [Verse 3] Your kiss just said it all I'm glad we had this talk Nothing left to do but fall in each other's arms I coulda said, ""I love you"" Coulda wrote you a line or two Baby, all I know to do is speak right from the heart [Chorus 1] If you'll be my soft and sweet I'll be your strong and steady You be my glass of wine I'll be your shot of whiskey You be my sunny day I'll be your shade tree You be my honeysuckle I'll be your honey bee [Chorus 2] You be my LouisianaI'll be your MississippiYou be my Little LorettaI'll be your Conway TwittyYou be my sugar, babyI'll be your sweet iced teaYou be my honeysuckleAnd I'll be your honey bee [Outro] I'll be your honey bee"
2011,"God Gave Me You","Blake Shelton",NA,"Blake Shelton","https://genius.com/Blake-shelton-god-gave-me-you-lyrics","13 Contributors God Gave Me You Lyrics God Gave Me You is originally by CCM artist Dave Barnes. Blake was scrolling through the radio when encountering a CCM station that was playing the song. He said that the song inspired him to propose to his… Read More [Verse 1] I've been a walking heartacheI've made a mess of me The person that I've been latelyAin’t who I want to be But you stay here right beside meWatch as the storm blows throughAnd I need you [Chorus] 'Cause God gave me you for the ups and downsGod gave me you for the days of doubtAnd for when I think I've lost my wayThere are no words here left to say, it's trueGod gave me you Gave me you [Verse 2] There's more here than what we’re seeingA divine conspiracy That you, an angel lovelyCould somehow fall for me You'll always be love's great martyrAnd I'll be the flattered fool And I need you Yeah! [Chorus] God gave me you for the ups and downs God gave me you for the days of doubt And for when I think I've lost my wayThere are no words here left to say, it's trueGod gave me you [Verse 3] On my own, I'm onlyHalf of what I could be I can't do without you We are stitched together And what love has tethered I pray we never undo [Chorus] 'Cause God gave me you for the ups and downs God gave me you for the days of doubt God gave me you for the ups and downs God gave me you for the days of doubt And for when I think I've lost my way There are no words here left to say, it's true God gave me you, gave me you He gave me you"
2011,"Don't You Wanna Stay","Jason Aldean","Kelly Clarkson","Jason Aldean","https://genius.com/Jason-aldean-dont-you-wanna-stay-lyrics","13 Contributors Don’t You Wanna Stay Lyrics “Don’t You Wanna Stay” is a duet recorded by American singers Jason Aldean and Kelly Clarkson, released as the second single from Aldean’s fourth album, My Kinda Party. The song follows a conversation between… Read More [Verse 1: Jason Aldean] I really hate to let this moment goTouchin' your skin, and your hair fallin' slowBut when a goodbye kiss, feels like this [Chorus: Jason Aldean & Kelly Clarkson] Don't you wanna stay here a little while?Don't you wanna hold each other tight?Don't you wanna fall asleep with me tonight?Don't you wanna stay here a little while?We can make forever feel this wayDon't you wanna stay? [Verse 2: Kelly Clarkson] Let's take it slow, I don't wanna move too fastI don't wanna just make love, I wanna make love lastWhen you're up this high, it's a sad goodbye [Chorus: Jason Aldean & Kelly Clarkson] Don't you wanna stay here a little while?Don't you wanna hold each other tight?Don't you wanna fall asleep with me tonight?Don't you wanna stay here a little while?We can make forever feel this wayDon't you wanna stay? [Bridge: Jason Aldean, Kelly Clarkson & Both] Oh, yeah Oh, you feel so perfect, baby Yeah, you feel so perfect, baby Don't you wanna stay here a little while? [Chorus: Jason Aldean & Kelly Clarkson] Don't you wanna stay here a little while?Don't you wanna hold each other tight?Don't you wanna fall asleep with me tonight?Don't you wanna stay here a little while?We can make forever feel this wayDon't you wanna stay? [Outro: Kelly Clarkson & Both] Don't you wanna stay? Yeah, yeah, yeahYeah, yeah, yeah"
2011,"Felt Good On My Lips","Tim McGraw",NA,"Tim McGraw","https://genius.com/Tim-mcgraw-felt-good-on-my-lips-lyrics","8 Contributors Felt Good On My Lips Lyrics [Verse 1] Said her name was a hand me down name From the side of a family that long ago came Over here on a boat from somewhere in Spain Sounded to me just a little bit strange, I guess But I have to admit, it felt good on my lips [Verse 2] She tipped the DJ to play her favorite song A Spanish little number that was a rocking on strong She grabbed me by the sleeve and said, ""Let's go and get it on"" By the second chorus I was singing right along with it I don’t know what it meant but it felt good on my lips [Pre-Chorus] Oh oh oh I, I wanna go crazy You can go crazy too Oh oh oh I, I wanna go crazy I wanna go crazy with you [Chorus] Everybody saying whoa how sweet it is Whoa yeah it felt good on my lips [Verse 3] She ordered us a drink, it was a purple kind of pink She said it’s got a shot of a little bit of everything Mellow yellow umbrella for a fella like me It was just a bit mellow for me to be seen with But I took a sip, yeah it felt good on my lips [Pre-Chorus] Oh oh oh I, I wanna go crazy You can go crazy too Oh oh oh I, I wanna go crazy I wanna go crazy with you [Chorus] Everybody saying whoa how sweet it is Whoa yeah it felt good on my lips [Verse 4] When the lights came on and they hollered last call I was busy getting lost in her cherry lip gloss In a little corner booth, eye to eye no talk She leaned in close and gave me one long And wet Goodnight goodbye kiss and It felt good on my lips [Instrumental Interlude] [Outro] Whoa, how sweet it is Whoa yeah it felt good on my lips Whoa, how sweet it is Whoa yeah it felt good on my lips"
2011,"Just A Kiss","Lady Antebellum",NA,"Lady Antebellum","https://genius.com/Lady-a-just-a-kiss-lyrics","23 Contributors Just A Kiss Lyrics This is about Hillary Scott and drummer Chris Tyrell’s good night kiss when they started dating each other. Hillary Scott said: “We love writing songs from personal experience, and this is definitely one of… Read More [Verse 1] Lyin' here with you so close to me It's hard to fight these feelings when it feels so hard to breathe I'm caught up in this moment I'm caught up in your smile [Verse 2] I've never opened up to anyone So hard to hold back when I'm holding you in my arms But we don't need to rush this Let's just take it slow [Chorus] Just a kiss on your lips in the moonlight Just a touch of the fire burning so bright No, I don't wanna mess this thing up No, I don't wanna push too far Just a shot in the dark that you just might Be the one I've been waiting for my whole life So baby, I'm alright with just a kiss goodnight [Verse 3] I know that if we give this a little time It'll only bring us closer to the love we wanna find It's never felt so real No, it's never felt so right [Chorus] Just a kiss on your lips in the moonlight Just a touch of the fire burning so bright No, I don't wanna mess this thing up I don't wanna push too far Just a shot in the dark that you just might Be the one I've been waiting for my whole life So baby, I'm alright with just a kiss goodnight [Bridge] No, I don't wanna say goodnight I know it's time to leave But you'll be in my dreams Tonight Tonight Tonight [Chorus] Just a kiss on your lips in the moonlight Just a touch of the fire burning so bright No, I don't wanna mess this thing up I don't wanna push too far Just a shot in the dark that you just might Be the one I've been waiting for my whole life So baby, I'm alright, oh Let's do this right with just a kiss goodnight [Outro] With a kiss goodnight Kiss goodnight"
2011,"Somewhere With You","Kenny Chesney",NA,"Kenny Chesney","https://genius.com/Kenny-chesney-somewhere-with-you-lyrics","17 Contributors Somewhere with You Lyrics Kenny’s interview about the song: This is a tortured soul song. If you get going with somebody, you’ve been in a relationship and for whatever reason she’s gone or you’re gone. And you’re not necessarily in… Read More [Verse 1] If you're going out with someone newI'm going out with someone tooI won't feel sorry for meI'm getting drunk, but I'd much rather be [Pre-Chorus] Somewhere with you, laughing loud on a carnival ride Yeah, driving around on a Saturday night You made fun of me for singing my song Got a hotel room just to turn you on You said, ""Pick me up at three a.m."" You're fighting with your mom again And I'd go, I'd go, I'd go somewhere with you [Verse 2] I won't sit outside your house And wait for the lights to go out Call up that ex to rescue me Climb in their bed when I'd much rather sleep [Pre-Chorus] Somewhere with you, like we did on the beach last summer When the rain came down and we took cover Down in your car out by the pier You laid me down, whispered in my ear ""I hate my life, hold on to me Ah, if you ever decide to leave Then I'll go, I'll go, I'll go"" [Chorus] I can go out every night of the week Can go home with anybody I meet But it's just a temporary high 'Cause when I close my eyes I'm somewhere with you Somewhere with you [Verse 3] If you see me out on the town And it looks like I'm burning it down You won't ask and I won't say But in my heart I'm always [Pre-Chorus 1] Somewhere with you, laughing loud on a carnival ride Yeah, driving around on a Saturday night You made fun of me for singing my song Got a hotel room just to turn you on You said, ""Pick me up at three a.m."" You're fighting with your mom again And I'd go, I'd go, I'd go [Chorus] I can go out every night of the week Can go home with anybody I meet But it's just a temporary high 'Cause when I close my eyes I'm somewhere with you Somewhere with you [Outro] Somewhere with you I'm somewhere with you I'm somewhere with you Somewhere with you Somewhere with you"
2011,"I Don't Want This Night To End","Luke Bryan",NA,"Luke Bryan","https://genius.com/Luke-bryan-i-dont-want-this-night-to-end-lyrics","20 Contributors I Don’t Want This Night to End Lyrics [Verse 1] Girl, I know I don't know youBut your pretty little eyes so blueAre pullin' me in Like the moon on your skin I'm so glad you trusted me To slide up on this dusty seat And let your hair down And get out of town [Pre-Chorus 1] Got the stars comin' out over my hood And all I know now is it's going good [Chorus] You got your hands up You're rockin' in my truck You got the radio on You're singin' every song I'm set on cruise control I'm slowly losin' hold Of everything I've got You're looking so damn hot [Post-Chorus] And I don't know what road we're on Or where we've been From starin' at you, girl All I know is I don't want this night to end [Verse 2] Gonna cuss the mornin' when it comes 'Cause I know that the risin' sun Ain’t no good for me 'Cause you'll have to leave Gonna make the most of every mile Do anything to make your smile Land on my lips Get drunk on your kiss [Pre-Chorus 2] Clock on the dash says 3:35 There's plenty of gas, and the night's still alive [Chorus] You got your hands up You’re rockin' in my truck You got the radio on You're singin' every song I'm set on cruise control I'm slowly losin' hold Of everything I've got You're looking so damn hot [Post-Chorus] And I don't know what road we're on Or where we've been From starin' at you, girl All I know is I don't want this night to end [Instrumental Break] [Chorus] You got your hands up You're rockin' in my truck You got the radio on You're singin' every song I'm set on cruise control I'm slowly losin' hold Of everything I've got You're looking so damn hot [Post-Chorus] And I don't know what road we're on Or where we've been From starin' at you, girl All I know is I don't want this night to end [Outro] I don't want this night to end No, I don’t want this night to end"
2011,"Take A Back Road","Rodney Atkins",NA,"Rodney Atkins","https://genius.com/Rodney-atkins-take-a-back-road-lyrics","5 Contributors Take a Back Road Lyrics When songwriter Rhett Akins heard a friend remark that listening to Hank Williams Jr. made him: want to ride a dirt road right now. He suggested it be applied to a drum loop his friend Luke Laird had… Read More [Verse 1] Sit in that six-lane backed up traffic Horns are honking, I've about had it I'm looking for an exit sign Gotta get out of here, get it all off my mind And like a memory from your grandpa's attic A song comes slippin' through the radio staticChanging my moodA little George Strait 1982 [Chorus] And it makes me wanna take a back road Makes me wanna take the long way home Put a little gravel in my travel Unwind, unravel all night long Makes me wanna grab my honey Tear down some two-lane country Who knows Get lost and get right with my soul Makes me wanna take Makes me wanna take a back road [Verse 2] I've been cooped up, tied down, 'bout forgotten What a field looks like, full of corn and cotton If I'm gonna hit a traffic jam Well it better be a tractor man So sick and tired of this interstate system I need a curve and wind-a-twistin' Dusty path to nowhere With the wind blowing through my baby's hair [Chorus] Yeah, makes me wanna take a back road Makes me wanna take the long way home Put a little gravel in my travel Unwind, unravel all night long Makes me wanna grab my honey Tear down some two-lane country Who knows Get lost and get right with my soul Makes me wanna take Makes me wanna take a back road Some old back road [Bridge] Maybe it's the feeling or maybe it's the freedom Maybe it's that shady spot Where we park the truck when the things get hot Where we park the truck when the things get hot [Chorus] And it makes me wanna take a back road Makes me wanna take the long way home Put a little gravel in my travel Unwind, unravel all night long Makes me wanna grab you honey Tear down some two-lane country Who knows Get lost and get right with my soul Makes me wanna take Makes me wanna take a back road Some old back road, get right with my soul Now all I gotta do is take some old back road (Some old back road) to the shady spot where things get hot (Some old back road) way down, way down Way down some old back road"
2011,"Barefoot Blue Jean Night","Jake Owen",NA,"Jake Owen","https://genius.com/Jake-owen-barefoot-blue-jean-night-lyrics","13 Contributors Barefoot Blue Jean Night Lyrics [Verse 1] A full moon shining brightEdge of the water; we were feeling alright Back down a country roadThe girls are always hot, and the beer is ice cold Cadillac, horns on the hood My buddy Frankie had his dad hook him up good Girls smile when we roll by They hop in the back, and we cruise to the river side [Chorus] Never gonna grow up Never gonna slow down We were shinin' like lighters in the dark In the middle of a rock show We were doin' it rightWe were comin' aliveYeah, caught up in a Southern summer, a barefoot, blue jean night [Verse 2] Blue eyes and auburn hair Sittin' lookin' pretty by the fire in a lawn chair New to town, and new to meHer ruby red lips was sippin' on sweet tea Shot me in love like a shootin' star So, I grabbed a beer and my ol' guitar Then we sat around till the break of dawn Howlin' and singin' our favorite song [Chorus] Never gonna grow up Never gonna slow down We were shinin' like lighters in the dark In the middle of a rock show We were doin' it right We were comin' alive Yeah, caught up in a Southern summer, a barefoot, blue jean night Never gonna grow up Never gonna slow down We were shinin' like lighters in the dark In the middle of a rock show We were doin' it right We were comin' alive Yeah, caught up in a Southern summer, a barefoot, blue jean night [Outro] (Whoa-oh)Barefoot, blue jean night(Whoa-oh)A barefoot, blue jean night(Whoa-oh)Barefoot, blue jean nightA barefoot, blue jean nightIt's a barefoot, blue jean nightA barefoot, blue jean night"
2011,"Keep Me In Mind","Zac Brown Band",NA,"Zac Brown Band","https://genius.com/Zac-brown-band-keep-me-in-mind-lyrics","12 Contributors Keep Me in Mind Lyrics [Verse 1] How come all the pretty girls like you are taken babyI've been looking for someone like you to save meLife's too easy to be so damn complicatedTake your time and I'll be waiting [Chorus] Keep me in mindSomewhere down the road, you might get lonely Keep me in mind And I pray someday that you will love me only [Verse 2] I think about you somedaysAnd the way I would lay and waste a day after day with you We always go our separate waysBut no one can love you baby the way I do [Chorus] Keep me in mindSomewhere down the road, you might get lonely Keep me in mind And I pray someday that you will love me only [Verse 3] Well, the world can be real toughFind shelter in me If there's no one else to loveKeep me in mind If ever you wanted me, I'll be your manI'd be a fool to let you go with someone else Whatever you want from me, I'll be your manI'd give it all up just to have you for myself [Chorus] Keep me in mindSomewhere down the road, you might get lonely Keep me in mind And I pray someday that you will love me only [Bridge] Well, the world can be real tough Why don't you hold on to me When there's no one else to love [Outro] Keep me in mind (Keep me in mind) And I'll hold you, darling (Keep me in mind) I'll be your man (Keep me in mind) I'll hold you, darling (Keep me in mind) Come on little mama Put it on me"
2010,"Why Don't We Just Dance","Josh Turner",NA,"Josh Turner","https://genius.com/Josh-turner-why-dont-we-just-dance-lyrics","10 Contributors Why Don’t We Just Dance Lyrics [Verse 1] Baby why don't we just turn that TV off? Three hundred fifteen channels Of nothing but bad news on Well, it might be me, but the way I see it The whole wide world has gone crazy So baby, why don't we just dance? [Verse 2] Guess the little bitty living room ain't going to look like much When the lights go down and we move the couch It's going to be more than enough For my two left feet and our two hearts beating Nobody's going to see us go crazy So baby, why don't we just dance? [Chorus] Down the hall, maybe straight up the stairs Bouncing off the wall, floating on air Baby, why don't we just dance? [Verse 3] Baby, why don't you go put your best dress on? Those high heeled shoes you love to lose As soon as the tunes come on On second thought, just the way you are Is already driving me crazy So baby, why don't we just dance? [Chorus] Down the hall, maybe straight up the stairs Bouncing off the wall, floating on air Baby, why don't we just dance? I'll cut a rug [Outro] Well it might be me but the way I see it The whole wide world has gone crazy So baby, why don't we just dance? Oh baby, why don't we just dance?"
2010,"Consider Me Gone","Reba",NA,"Reba","https://genius.com/Reba-mcentire-consider-me-gone-lyrics","10 Contributors Consider Me Gone Lyrics [Verse 1] Every time I turn the conversation To something deeper than the weather I can feel you all but shutting down And when I need an explanation for the silence You just tell me you don't wanna talk about it now What you're not saying is coming in loud and clear We're at a crossroads here [Chorus] If I'm not the one thing you can't stand to lose If I'm not that arrow to the heart of you If you don't get drunk on my kiss If you think you can do better than this Then I guess we're done Let's not drag this on Consider me gone [Verse 2] With you, I've always been wide open, like a window or an ocean There is nothing I've ever tried to hide So when you leave me not knowing where you're going I start thinking that we're looking, we're looking at goodbye How about a strong shot of honesty? Don't you owe that to me? [Chorus] If I'm not the one thing you can't stand to lose If I'm not that arrow to the heart of you If you don't get drunk on my kiss If you think you can do better than this Then I guess we're done Let's not drag this on Consider me gone [Bridge] Consider me a memory Consider me the past Consider me a smile in an old photograph Someone who used to make you laugh [Chorus] If I'm not the one thing you can't stand to lose If I'm not that arrow to the heart of you Then I guess we're done Let's not drag this on Consider me gone Consider me gone Consider me gone [Outro] Just consider me gone"
2010,"The Man I Want To Be","Chris Young",NA,"Chris Young","https://genius.com/Chris-young-the-man-i-want-to-be-lyrics","15 Contributors The Man I Want to Be Lyrics “The Man I Want To Be” served as the third single from Chris’s album of the same name. The song describes a man who wants to change for the better, so he’s asking God to help change him into the “man he… Read More [Verse 1] God, I'm down here on my knees Cause it's the last place left to fall Beggin' for another chance If there's any chance at all That you might still be listenin' Lovin' and forgivin' guys like me I've spent my whole life gettin' it all wrong And I sure could use your help, cause from now on [Verse 2] I wanna be a good man A ""do like I should"" man I wanna be the kind of man the mirror likes to see I wanna be a strong man And admit that I was wrong, man God, I'm asking you to come change me To the man I wanna be [Verse 3] If there's any way for her and me to make another start Could you see what you could do To put some love back in her heart Cause it's going to take a miracle After all I've done to really make her see [Verse 4] That I wanna be a stay man I wanna be a great man I wanna be the kind of man that she sees in her dreams God, I wanna be your man And I wanna be her man God, I only hope she still believes In the man I wanna be [Bridge] Well, I know this late at night that talk is cheap Lord, don't give up on me [Outro] I wanna be a givin' man I wanna really start livin', man God, I'm asking you to come change me Into the man I wanna be"
2010,"Ours","Taylor Swift",NA,"Taylor Swift","https://genius.com/Taylor-swift-ours-lyrics","46 Contributors Translations Français Afrikaans Česky Türkçe Ours Lyrics “Ours” is a track on the deluxe edition of Taylor Swift’s 2010 album Speak Now. Like her song “Love Story,” it tells the tale of a love frowned upon by others. [Verse 1] Elevator buttons and morning air Strangers' silence makes me want to take the stairs If you were here, we'd laugh about their vacant stares But right now, my time is theirs Seems like there's always someone who disapprovesThey'll judge it like they know about me and you And the verdict comes from those with nothing else to do The jury's out, but my choice is you [Chorus] So don't you worry your pretty little mind People throw rocks at things that shine And life makes love look hard The stakes are high, the water's rough But this love is ours [Verse 2] You never know what people have up their sleeves Ghosts from your past gonna jump out at meLurking in the shadows with their lip gloss smiles But I don't care, 'cause right now, you're mine And you'll say [Chorus] Don't you worry your pretty little mind People throw rocks at things that shine And life makes love look hard The stakes are high, the water's rough But this love is ours [Bridge] And it's not theirs to speculate if it's wrong and Your hands are tough, but they are where mine belong and I'll fight their doubt and give you faith with this song for you 'Cause I love the gap between your teethAnd I love the riddles that you speak And any snide remarks from my father about your tattoosWill be ignored, 'cause my heart is yours [Chorus] So don't you worry your pretty little mind People throw rocks at things that shine And life makes love look hard And don't you worry your pretty little mind People throw rocks at things that shine But they can't take what's ours They can't take what's ours The stakes are high, the water's rough But this love is ours"
2010,"The House That Built Me","Miranda Lambert",NA,"Miranda Lambert","https://genius.com/Miranda-lambert-the-house-that-built-me-lyrics","23 Contributors The House That Built Me Lyrics “The House That Built Me” is a song recorded by American country music artist Miranda Lambert, released as the third single from her third studio album, Revolution. The song first peaked on the Hot Country… Read More [Verse 1] I know they say, ""You can't go home again"" I just had to come back one last time Ma'am, I know you don't know me from AdamBut these hand prints on the front steps are mine Up those stairs, in that little back bedroomIs where I did my homework and I learned to play guitar And I bet you didn't know under that live oakMy favorite dog is buried in the yard [Chorus] I thought if I could touch this place or feel itThis brokenness inside me might start healingOut here it’s like I'm someone elseI thought that maybe I could find myself If I could just come in, I swear I'll leave Won't take nothing but a memory From the house that built me [Verse 2] Mama cut out pictures of houses for years From 'Better Homes and Garden' magazine Plans were drawn and concrete poured Nail by nail and board by board Daddy gave life to Mama's dream [Chorus] I thought if I could touch this place or feel itThis brokenness inside me might start healingOut here it’s like I'm someone elseI thought that maybe I could find myself If I could just come in, I swear I'll leave Won't take nothing but a memory From the house that built me [Bridge] You leave home, you move on and you do the best you can I got lost in this whole world and forgot who I am [Chorus] I thought if I could touch this place or feel itThis brokenness inside me might start healingOut here it’s like I'm someone elseI thought that maybe I could find myself If I could walk around, I swear I'll leave Won't take nothing but a memory From the house that built me"
2010,"Don't You Wanna Stay","Jason Aldean",NA,"Jason Aldean","https://genius.com/Jason-aldean-dont-you-wanna-stay-lyrics","13 Contributors Don’t You Wanna Stay Lyrics “Don’t You Wanna Stay” is a duet recorded by American singers Jason Aldean and Kelly Clarkson, released as the second single from Aldean’s fourth album, My Kinda Party. The song follows a conversation between… Read More [Verse 1: Jason Aldean] I really hate to let this moment goTouchin' your skin, and your hair fallin' slowBut when a goodbye kiss, feels like this [Chorus: Jason Aldean & Kelly Clarkson] Don't you wanna stay here a little while?Don't you wanna hold each other tight?Don't you wanna fall asleep with me tonight?Don't you wanna stay here a little while?We can make forever feel this wayDon't you wanna stay? [Verse 2: Kelly Clarkson] Let's take it slow, I don't wanna move too fastI don't wanna just make love, I wanna make love lastWhen you're up this high, it's a sad goodbye [Chorus: Jason Aldean & Kelly Clarkson] Don't you wanna stay here a little while?Don't you wanna hold each other tight?Don't you wanna fall asleep with me tonight?Don't you wanna stay here a little while?We can make forever feel this wayDon't you wanna stay? [Bridge: Jason Aldean, Kelly Clarkson & Both] Oh, yeah Oh, you feel so perfect, baby Yeah, you feel so perfect, baby Don't you wanna stay here a little while? [Chorus: Jason Aldean & Kelly Clarkson] Don't you wanna stay here a little while?Don't you wanna hold each other tight?Don't you wanna fall asleep with me tonight?Don't you wanna stay here a little while?We can make forever feel this wayDon't you wanna stay? [Outro: Kelly Clarkson & Both] Don't you wanna stay? Yeah, yeah, yeahYeah, yeah, yeah"
2010,"Gimmie That Girl","Joe Nichols",NA,"Joe Nichols","https://genius.com/Joe-nichols-gimmie-that-girl-lyrics","6 Contributors Gimmie That Girl Lyrics [Verse 1] Hang up that red dressLet down your hairCancel those reservationsThere's no need to go nowhere[Pre-Chorus]As good as you're lookin' right nowGirl I bet you thinkin' I'm crazyThere's a side of you that I wanna seeThat never ceases to amaze me [Chorus] Gimme that girl with her hair in a messSleepy little smile with her head on my chestThat's the you that I like bestGimme that girlGimme that girl lovin' up on meOl' t-shirt and a pair of jeansThat's the you I wanna seeGimme that girl [Verse 2] Gimme the girl thats beautiful Without a trace of makeup of on Barefoot in the kitchen Singin' her favorite song [Pre-Chorus] Dancin' around like a fool Starrin' in her own little show Gimme the girl the rest of the worldAin't lucky enough to know [Chorus] Gimme that girl with her hair in a mess Sleepy little smile with her head on my chest That's the you that I like best Gimme that girl Gimme that girl lovin' up on me Ol' t-shirt and a pair of jeans That's the you I wanna see Gimme that girl Gimme that girl [Solo] [Chorus] Gimme that girl with her hair in a mess Sleepy little smile with her head on my chest That's the you that I like best Gimme that girl Gimme that girl lovin' up on me Ol' t-shirt and a pair of jeans That's the you I wanna see Gimme that girl Gimme that girl"
2010,"American Honey","Lady Antebellum",NA,"Lady Antebellum","https://genius.com/Lady-a-american-honey-lyrics","19 Contributors American Honey Lyrics “American Honey” is a song recorded by American country music group Lady Antebellum. It was released on January 11, 2010, as the second single from their sophomore album, Need You Now. The song reached #25 on… Read More [Verse 1] She grew up on the side of the road Where the church bells ring and strong love grows She grew up good, she grew up slow Like American honey [Verse 2] Steady as a preacher, free as a weed Couldn't wait to get goin', but wasn't quite ready to leave So innocent, pure and sweet American honey [Chorus] There's a wild, wild whisper blowin' in the wind Callin' out my name like a long lost friend Oh, I miss those days as the years go by Oh, nothin' sweeter than summertime And American honey [Verse 3] Get caught in the race of this crazy life Tryin' to be everything can make you lose your mind I just wanna go back in time To American honey, yeah [Chorus] There's a wild, wild whisper blowin' in the wind Callin' out my name like a long lost friend Oh, I miss those days as the years go by Oh, nothin' sweeter than summertime And American honey [Bridge] Gone for so long now I gotta get back to her somehow To American honey Mm, yeah, yeah [Chorus] Ooh, there's a wild, wild whisper blowin' in the wind Callin' out my name like a long lost friend Oh, I miss those days as the years go by Oh, nothin' sweeter than summertime And American honey [Outro] And American honey Mm"
